city,timestamp,temperature,season
New York,2010-07-08,27.00038155451113,summer
New York,2010-07-09,31.87469131511143,summer
New York,2010-07-10,26.91251263966824,summer
New York,2010-07-11,24.72866663172166,summer
New York,2010-07-12,24.894568186166676,summer
New York,2010-07-13,18.70249569473023,summer
New York,2010-07-14,27.51185289162342,summer
New York,2010-07-15,14.534839257285535,summer
New York,2010-07-16,32.94806460114759,summer
New York,2010-07-17,30.318187527271068,summer
New York,2010-07-18,27.82632129738379,summer
New York,2010-07-19,27.576903654354446,summer
New York,2010-07-20,24.990747651846586,summer
New York,2010-07-21,24.489895559069158,summer
New York,2010-07-22,27.666363920313078,summer
New York,2010-07-23,26.552706556595574,summer
New York,2010-07-24,18.610775734834167,summer
New York,2010-07-25,29.11590664033077,summer
New York,2010-07-26,20.003242496804873,summer
New York,2010-07-27,30.675643505511974,summer
New York,2010-07-28,23.913003613339832,summer
New York,2010-07-29,18.985696934299988,summer
New York,2010-07-30,32.01937085654039,summer
New York,2010-07-31,18.9246188302303,summer
New York,2010-08-01,33.410042732104415,summer
New York,2010-08-02,34.33824729232402,summer
New York,2010-08-03,29.43089998987316,summer
New York,2010-08-04,26.014745135099588,summer
New York,2010-08-05,29.88564240821144,summer
New York,2010-08-06,24.11278061222332,summer
New York,2010-08-07,30.870848638990356,summer
New York,2010-08-08,24.901593644714293,summer
New York,2010-08-09,21.480533080051977,summer
New York,2010-08-10,34.09328597908565,summer
New York,2010-08-11,24.084289365946322,summer
New York,2010-08-12,28.044511715967865,summer
New York,2010-08-13,21.596415455448795,summer
New York,2010-08-14,27.75546397159572,summer
New York,2010-08-15,25.178671063631004,summer
New York,2010-08-16,29.54912524342409,summer
New York,2010-08-17,21.645951645307704,summer
New York,2010-08-18,29.654659922023438,summer
New York,2010-08-19,21.1719681549561,summer
New York,2010-08-20,22.05966198544033,summer
New York,2010-08-21,19.698166298696286,summer
New York,2010-08-22,38.71044878162235,summer
New York,2010-08-23,31.609274361984973,summer
New York,2010-08-24,24.16406956516997,summer
New York,2010-08-25,32.115172086129164,summer
New York,2010-08-26,23.32219032862576,summer
New York,2010-08-27,25.198872690484905,summer
New York,2010-08-28,19.15570327474332,summer
New York,2010-08-29,26.973269980102607,summer
New York,2010-08-30,24.37548033354463,summer
New York,2010-08-31,19.69280038457062,summer
New York,2010-09-01,23.08122822180092,autumn
New York,2010-09-02,11.987362811825417,autumn
New York,2010-09-03,11.43669985530955,autumn
New York,2010-09-04,17.514780322504052,autumn
New York,2010-09-05,15.181378650404078,autumn
New York,2010-09-06,9.815973004011532,autumn
New York,2010-09-07,11.931856296708867,autumn
New York,2010-09-08,17.49102604242382,autumn
New York,2010-09-09,11.919689888782507,autumn
New York,2010-09-10,10.224817901149095,autumn
New York,2010-09-11,12.381224297233143,autumn
New York,2010-09-12,12.543951210428215,autumn
New York,2010-09-13,17.3108426088067,autumn
New York,2010-09-14,12.65907596509558,autumn
New York,2010-09-15,21.01525390327827,autumn
New York,2010-09-16,20.750613995970937,autumn
New York,2010-09-17,19.67212002017478,autumn
New York,2010-09-18,9.908560431838325,autumn
New York,2010-09-19,17.29570501818391,autumn
New York,2010-09-20,13.258275584282279,autumn
New York,2010-09-21,22.07586344317037,autumn
New York,2010-09-22,16.28302637108281,autumn
New York,2010-09-23,13.803754723276485,autumn
New York,2010-09-24,19.393236777823674,autumn
New York,2010-09-25,16.627014166340047,autumn
New York,2010-09-26,28.619773848361575,autumn
New York,2010-09-27,3.7956576324745654,autumn
New York,2010-09-28,12.259829384638785,autumn
New York,2010-09-29,8.078429836234859,autumn
New York,2010-09-30,5.838605952626709,autumn
New York,2010-10-01,19.632526655444707,autumn
New York,2010-10-02,3.37227348575324,autumn
New York,2010-10-03,8.500749881797732,autumn
New York,2010-10-04,6.125188758163583,autumn
New York,2010-10-05,15.17975158744416,autumn
New York,2010-10-06,8.111034661160678,autumn
New York,2010-10-07,11.11117338142304,autumn
New York,2010-10-08,10.10814370126689,autumn
New York,2010-10-09,12.000585312927605,autumn
New York,2010-10-10,13.148273788759973,autumn
New York,2010-10-11,18.02042041542474,autumn
New York,2010-10-12,9.075151869677175,autumn
New York,2010-10-13,19.277492797102596,autumn
New York,2010-10-14,7.615259909153213,autumn
New York,2010-10-15,13.23126568377957,autumn
New York,2010-10-16,15.834287029824548,autumn
New York,2010-10-17,20.41369259688536,autumn
New York,2010-10-18,14.71041956385803,autumn
New York,2010-10-19,16.041585789225753,autumn
New York,2010-10-20,8.100354759652939,autumn
New York,2010-10-21,11.4314583518303,autumn
New York,2010-10-22,10.796302811283887,autumn
New York,2010-10-23,11.032263186013566,autumn
New York,2010-10-24,20.36805254472501,autumn
New York,2010-10-25,19.628267189974096,autumn
New York,2010-10-26,19.86697108355416,autumn
New York,2010-10-27,20.4498375547273,autumn
New York,2010-10-28,6.902625428311152,autumn
New York,2010-10-29,4.057629057828681,autumn
New York,2010-10-30,14.667383972604421,autumn
New York,2010-10-31,23.231432217235408,autumn
New York,2010-11-01,13.691854928882965,autumn
New York,2010-11-02,13.145639451802673,autumn
New York,2010-11-03,8.699083932420614,autumn
New York,2010-11-04,18.70382083253271,autumn
New York,2010-11-05,10.086087883690944,autumn
New York,2010-11-06,16.540250391475155,autumn
New York,2010-11-07,22.678783996592905,autumn
New York,2010-11-08,8.787632237319167,autumn
New York,2010-11-09,10.078266535174503,autumn
New York,2010-11-10,15.98596683142713,autumn
New York,2010-11-11,10.310589807442259,autumn
New York,2010-11-12,17.021227410305524,autumn
New York,2010-11-13,8.213929331692167,autumn
New York,2010-11-14,2.3179164187216657,autumn
New York,2010-11-15,12.493531345280452,autumn
New York,2010-11-16,10.637638150606747,autumn
New York,2010-11-17,14.990392702616118,autumn
New York,2010-11-18,17.19683121762749,autumn
New York,2010-11-19,20.46344406572034,autumn
New York,2010-11-20,24.655373062115068,autumn
New York,2010-11-21,20.23084304332305,autumn
New York,2010-11-22,22.831692965172458,autumn
New York,2010-11-23,14.289521010015179,autumn
New York,2010-11-24,13.084041649049887,autumn
New York,2010-11-25,17.5217395190888,autumn
New York,2010-11-26,17.26262101610252,autumn
New York,2010-11-27,23.219790401028938,autumn
New York,2010-11-28,3.6841420854236784,autumn
New York,2010-11-29,18.123469247313853,autumn
New York,2010-11-30,12.262097848608853,autumn
New York,2010-12-01,2.346238713570724,winter
New York,2010-12-02,1.9657748672116355,winter
New York,2010-12-03,-5.2842850823445096,winter
New York,2010-12-04,5.703595220015516,winter
New York,2010-12-05,5.799998832717161,winter
New York,2010-12-06,2.061207843775312,winter
New York,2010-12-07,13.781066513138127,winter
New York,2010-12-08,5.055856194538519,winter
New York,2010-12-09,4.165928734580355,winter
New York,2010-12-10,-7.523101521031088,winter
New York,2010-12-11,4.839195915964735,winter
New York,2010-12-12,7.416490191407891,winter
New York,2010-12-13,0.8919840565226835,winter
New York,2010-12-14,7.066565100575458,winter
New York,2010-12-15,0.8457889845300608,winter
New York,2010-12-16,6.202809691682561,winter
New York,2010-12-17,0.6136367164996108,winter
New York,2010-12-18,-3.260113754162364,winter
New York,2010-12-19,-0.40601006101561615,winter
New York,2010-12-20,0.06475284160670779,winter
New York,2010-12-21,-4.66197996640888,winter
New York,2010-12-22,-3.6565172598549283,winter
New York,2010-12-23,0.9514263531141165,winter
New York,2010-12-24,-0.4577335554083403,winter
New York,2010-12-25,-3.468740354360112,winter
New York,2010-12-26,-5.516626923486414,winter
New York,2010-12-27,-5.050712737291709,winter
New York,2010-12-28,-2.380626795656161,winter
New York,2010-12-29,5.383249576678874,winter
New York,2010-12-30,-6.4952497539811285,winter
New York,2010-12-31,-2.287155839572851,winter
New York,2011-01-01,-1.0028492725518539,winter
New York,2011-01-02,5.734036810132752,winter
New York,2011-01-03,0.06072353058035132,winter
New York,2011-01-04,-4.8986925722333385,winter
New York,2011-01-05,-4.806394826888816,winter
New York,2011-01-06,-2.872045593284271,winter
New York,2011-01-07,-2.5760653263696067,winter
New York,2011-01-08,1.7561378468433586,winter
New York,2011-01-09,4.674974519334755,winter
New York,2011-01-10,-10.709578475050108,winter
New York,2011-01-11,1.159283955835349,winter
New York,2011-01-12,-1.1955694856336856,winter
New York,2011-01-13,-12.219005296246115,winter
New York,2011-01-14,10.889698892097,winter
New York,2011-01-15,4.084276903998384,winter
New York,2011-01-16,-1.755875313017548,winter
New York,2011-01-17,0.9377322175818161,winter
New York,2011-01-18,9.035810876019063,winter
New York,2011-01-19,-0.07560272964592012,winter
New York,2011-01-20,7.34866655432734,winter
New York,2011-01-21,-8.695121489345238,winter
New York,2011-01-22,-8.369191925502005,winter
New York,2011-01-23,-6.855829785392135,winter
New York,2011-01-24,-7.46926161718723,winter
New York,2011-01-25,6.567486593568795,winter
New York,2011-01-26,-4.482474426664717,winter
New York,2011-01-27,-1.2850946637817253,winter
New York,2011-01-28,1.1523219552756117,winter
New York,2011-01-29,0.083837816025335,winter
New York,2011-01-30,7.628310130447856,winter
New York,2011-01-31,0.2508247166801467,winter
New York,2011-02-01,3.5722208726160987,winter
New York,2011-02-02,2.51242507386202,winter
New York,2011-02-03,3.062246190468662,winter
New York,2011-02-04,4.3301929326518325,winter
New York,2011-02-05,0.040762463455073006,winter
New York,2011-02-06,-0.9427909501756294,winter
New York,2011-02-07,2.6188645865995683,winter
New York,2011-02-08,-3.9760629667316043,winter
New York,2011-02-09,-2.273765286002302,winter
New York,2011-02-10,-2.2650990359184773,winter
New York,2011-02-11,2.94992011309803,winter
New York,2011-02-12,5.545476495528272,winter
New York,2011-02-13,-6.555433186779487,winter
New York,2011-02-14,3.994092901128475,winter
New York,2011-02-15,2.649910689983797,winter
New York,2011-02-16,6.235387018863658,winter
New York,2011-02-17,1.051153791534495,winter
New York,2011-02-18,-2.981598147387652,winter
New York,2011-02-19,0.7311113796421687,winter
New York,2011-02-20,4.428483275330189,winter
New York,2011-02-21,-2.8268547035983222,winter
New York,2011-02-22,1.3932207378684405,winter
New York,2011-02-23,2.3742560840711655,winter
New York,2011-02-24,9.412569277410347,winter
New York,2011-02-25,2.0444264815668514,winter
New York,2011-02-26,-5.013495693377567,winter
New York,2011-02-27,-7.414500279537312,winter
New York,2011-02-28,7.7053443015219845,winter
New York,2011-03-01,8.370578990154161,spring
New York,2011-03-02,10.918913232776685,spring
New York,2011-03-03,7.452958989967862,spring
New York,2011-03-04,2.4275473659198656,spring
New York,2011-03-05,11.277074939222674,spring
New York,2011-03-06,9.551519100178808,spring
New York,2011-03-07,4.760211593570877,spring
New York,2011-03-08,12.297926486709068,spring
New York,2011-03-09,19.27964005367144,spring
New York,2011-03-10,3.7123379334379036,spring
New York,2011-03-11,16.19033002375556,spring
New York,2011-03-12,12.803405795926073,spring
New York,2011-03-13,12.875667414408753,spring
New York,2011-03-14,9.13196655404546,spring
New York,2011-03-15,6.769415988224512,spring
New York,2011-03-16,8.680035887158745,spring
New York,2011-03-17,11.102939423937418,spring
New York,2011-03-18,10.88056621784078,spring
New York,2011-03-19,7.349557008390848,spring
New York,2011-03-20,-6.326104242730757,spring
New York,2011-03-21,6.2453097113983995,spring
New York,2011-03-22,-1.2243972621229098,spring
New York,2011-03-23,5.57553828071619,spring
New York,2011-03-24,11.025776774218805,spring
New York,2011-03-25,12.319997032196754,spring
New York,2011-03-26,15.073948390722727,spring
New York,2011-03-27,7.780337887486611,spring
New York,2011-03-28,11.36178399022042,spring
New York,2011-03-29,9.015394085832716,spring
New York,2011-03-30,7.073840703107566,spring
New York,2011-03-31,12.488784246927608,spring
New York,2011-04-01,14.964975890455285,spring
New York,2011-04-02,5.457483207292347,spring
New York,2011-04-03,8.621536543428498,spring
New York,2011-04-04,14.80544189303729,spring
New York,2011-04-05,17.675119075879554,spring
New York,2011-04-06,12.54916205638865,spring
New York,2011-04-07,10.966442174998848,spring
New York,2011-04-08,15.528120194895457,spring
New York,2011-04-09,11.616291307229726,spring
New York,2011-04-10,8.289455372695096,spring
New York,2011-04-11,13.144746792653567,spring
New York,2011-04-12,12.125217502373843,spring
New York,2011-04-13,4.398822017187598,spring
New York,2011-04-14,14.999983319446144,spring
New York,2011-04-15,15.89001825099822,spring
New York,2011-04-16,12.730987243532432,spring
New York,2011-04-17,24.175658214116016,spring
New York,2011-04-18,8.262936822648449,spring
New York,2011-04-19,17.584146936841922,spring
New York,2011-04-20,15.60312901649963,spring
New York,2011-04-21,13.295040131900944,spring
New York,2011-04-22,12.869245029490981,spring
New York,2011-04-23,11.0657538880188,spring
New York,2011-04-24,8.558824002184034,spring
New York,2011-04-25,10.169712722662346,spring
New York,2011-04-26,-1.5648624785169378,spring
New York,2011-04-27,13.92812199186612,spring
New York,2011-04-28,12.298860173844513,spring
New York,2011-04-29,8.621803576570853,spring
New York,2011-04-30,13.96033449117128,spring
New York,2011-05-01,3.743068323072384,spring
New York,2011-05-02,10.059086961562619,spring
New York,2011-05-03,8.95122084757255,spring
New York,2011-05-04,10.54382104009247,spring
New York,2011-05-05,1.712090037006952,spring
New York,2011-05-06,5.090374256050893,spring
New York,2011-05-07,7.5042746675629015,spring
New York,2011-05-08,10.051329666936871,spring
New York,2011-05-09,10.976534194930974,spring
New York,2011-05-10,8.501282232198161,spring
New York,2011-05-11,7.780805095276543,spring
New York,2011-05-12,15.395913245284866,spring
New York,2011-05-13,14.136795379642447,spring
New York,2011-05-14,6.236265513145494,spring
New York,2011-05-15,9.114729565308547,spring
New York,2011-05-16,9.077523974909818,spring
New York,2011-05-17,12.380938556544418,spring
New York,2011-05-18,14.601884042950573,spring
New York,2011-05-19,10.330126708533376,spring
New York,2011-05-20,12.928063291158022,spring
New York,2011-05-21,16.18339657354044,spring
New York,2011-05-22,5.871790095389569,spring
New York,2011-05-23,13.479689531001172,spring
New York,2011-05-24,6.990815103469768,spring
New York,2011-05-25,14.203745685378976,spring
New York,2011-05-26,11.382883645098435,spring
New York,2011-05-27,11.81687356368604,spring
New York,2011-05-28,18.124290168372106,spring
New York,2011-05-29,11.739379546197515,spring
New York,2011-05-30,7.914137323245786,spring
New York,2011-05-31,4.154723102803546,spring
New York,2011-06-01,22.29182502359057,summer
New York,2011-06-02,24.071640620901928,summer
New York,2011-06-03,21.563736027039152,summer
New York,2011-06-04,21.798451679584296,summer
New York,2011-06-05,14.665120706601261,summer
New York,2011-06-06,14.966930509318573,summer
New York,2011-06-07,25.220660196417594,summer
New York,2011-06-08,20.760275404942263,summer
New York,2011-06-09,18.903255994952154,summer
New York,2011-06-10,18.792167696242604,summer
New York,2011-06-11,28.334135024414024,summer
New York,2011-06-12,30.68981110380118,summer
New York,2011-06-13,27.117661040332223,summer
New York,2011-06-14,29.356895994689083,summer
New York,2011-06-15,34.62832824305341,summer
New York,2011-06-16,32.53643152127206,summer
New York,2011-06-17,27.008304500742526,summer
New York,2011-06-18,26.87133770699396,summer
New York,2011-06-19,18.317272285806023,summer
New York,2011-06-20,21.76907152008993,summer
New York,2011-06-21,24.204449561902088,summer
New York,2011-06-22,23.82815294286773,summer
New York,2011-06-23,19.917342362292146,summer
New York,2011-06-24,21.163474258335455,summer
New York,2011-06-25,21.232014488873485,summer
New York,2011-06-26,36.078329625197426,summer
New York,2011-06-27,26.670112842991628,summer
New York,2011-06-28,26.834409056202254,summer
New York,2011-06-29,26.689139836504815,summer
New York,2011-06-30,28.42065512301982,summer
New York,2011-07-01,27.775555674184872,summer
New York,2011-07-02,30.776905905159087,summer
New York,2011-07-03,35.821977742969054,summer
New York,2011-07-04,27.501938065485444,summer
New York,2011-07-05,31.945042766398732,summer
New York,2011-07-06,37.025399047248,summer
New York,2011-07-07,28.068803800544472,summer
New York,2011-07-08,23.968595883736633,summer
New York,2011-07-09,28.73521590875199,summer
New York,2011-07-10,20.392976154006853,summer
New York,2011-07-11,25.776640381576637,summer
New York,2011-07-12,19.945741207209096,summer
New York,2011-07-13,18.545085203910197,summer
New York,2011-07-14,26.91470368783451,summer
New York,2011-07-15,19.57869986956041,summer
New York,2011-07-16,27.38566257699947,summer
New York,2011-07-17,23.366988900295766,summer
New York,2011-07-18,32.13124526931123,summer
New York,2011-07-19,29.34232847455603,summer
New York,2011-07-20,19.449200352689065,summer
New York,2011-07-21,21.46832878991566,summer
New York,2011-07-22,24.7524949465579,summer
New York,2011-07-23,30.655619177923263,summer
New York,2011-07-24,20.25018996978632,summer
New York,2011-07-25,28.90716053765812,summer
New York,2011-07-26,28.962445646117754,summer
New York,2011-07-27,20.284393266265095,summer
New York,2011-07-28,23.715272166375104,summer
New York,2011-07-29,27.368230546866116,summer
New York,2011-07-30,21.239368143263327,summer
New York,2011-07-31,24.287220337420177,summer
New York,2011-08-01,25.078610695160325,summer
New York,2011-08-02,28.817651649319014,summer
New York,2011-08-03,21.0695163872468,summer
New York,2011-08-04,14.308022004614216,summer
New York,2011-08-05,21.708693802457343,summer
New York,2011-08-06,30.132344543080723,summer
New York,2011-08-07,24.744004205376935,summer
New York,2011-08-08,30.129915077433047,summer
New York,2011-08-09,25.042962927631233,summer
New York,2011-08-10,27.6352626655773,summer
New York,2011-08-11,18.01608997232951,summer
New York,2011-08-12,26.743814519719383,summer
New York,2011-08-13,23.37361807620047,summer
New York,2011-08-14,27.469035815245338,summer
New York,2011-08-15,24.396378300987415,summer
New York,2011-08-16,31.24491100177281,summer
New York,2011-08-17,21.70785316807133,summer
New York,2011-08-18,25.988438531549207,summer
New York,2011-08-19,16.31347717749589,summer
New York,2011-08-20,18.039157456356303,summer
New York,2011-08-21,29.633077948242416,summer
New York,2011-08-22,28.66076610404732,summer
New York,2011-08-23,31.85972450555771,summer
New York,2011-08-24,25.68423911057365,summer
New York,2011-08-25,24.802012648803146,summer
New York,2011-08-26,18.803753535035707,summer
New York,2011-08-27,21.146233026767224,summer
New York,2011-08-28,26.1316624992181,summer
New York,2011-08-29,21.174579259968016,summer
New York,2011-08-30,31.175387651022014,summer
New York,2011-08-31,20.677788548523704,summer
New York,2011-09-01,9.39985065425624,autumn
New York,2011-09-02,8.075823415580889,autumn
New York,2011-09-03,13.504420164006628,autumn
New York,2011-09-04,16.71380130567207,autumn
New York,2011-09-05,7.190593688421043,autumn
New York,2011-09-06,14.895496868331367,autumn
New York,2011-09-07,18.318606107397645,autumn
New York,2011-09-08,12.148710282956028,autumn
New York,2011-09-09,21.032448163005533,autumn
New York,2011-09-10,18.052604914896143,autumn
New York,2011-09-11,16.901755068484928,autumn
New York,2011-09-12,15.50269915222777,autumn
New York,2011-09-13,14.70067116925027,autumn
New York,2011-09-14,17.86280379335566,autumn
New York,2011-09-15,13.513559498508892,autumn
New York,2011-09-16,12.507548191406071,autumn
New York,2011-09-17,14.164584829766,autumn
New York,2011-09-18,19.077252944706572,autumn
New York,2011-09-19,19.616906577950775,autumn
New York,2011-09-20,10.60258261092368,autumn
New York,2011-09-21,15.18305684689594,autumn
New York,2011-09-22,20.96698200688286,autumn
New York,2011-09-23,14.495761940235171,autumn
New York,2011-09-24,19.79003582953771,autumn
New York,2011-09-25,15.33708738956364,autumn
New York,2011-09-26,6.474924801268781,autumn
New York,2011-09-27,22.22983439228474,autumn
New York,2011-09-28,6.7569433502551455,autumn
New York,2011-09-29,14.407961107980668,autumn
New York,2011-09-30,10.891696986494516,autumn
New York,2011-10-01,19.951121212640423,autumn
New York,2011-10-02,18.28625085033912,autumn
New York,2011-10-03,9.111871619863106,autumn
New York,2011-10-04,15.86285491089243,autumn
New York,2011-10-05,13.995874459919548,autumn
New York,2011-10-06,18.638734990507874,autumn
New York,2011-10-07,12.832481278121692,autumn
New York,2011-10-08,16.77741738999707,autumn
New York,2011-10-09,17.057454567845713,autumn
New York,2011-10-10,20.630021574473833,autumn
New York,2011-10-11,23.788295551387044,autumn
New York,2011-10-12,16.627933730482727,autumn
New York,2011-10-13,19.689562302787056,autumn
